speed_kmph,braking_frequency,road_condition,tyre_pressure,load_weight,temperature,steering_angle,tire_wear
36,7,2,33.49365919071048,836,27.888082303456404,44.40896362185545,58.572273483981704
80,4,3,31.107539260299703,903,31.629677942509662,26.887721967909574,43.60367758935255
101,12,5,38.544958284123155,573,24.862379650488197,56.25155920557498,74.64920635985051
71,13,5,30.360006788683688,279,36.61301106677334,44.19940411312743,62.81295203557733
93,3,2,39.367599993040805,805,34.31311824303734,27.47547479165387,31.409260515324256
44,12,5,30.467457852392094,937,24.98455083275016,34.16011210656564,70.45871729794898
58,2,4,35.36419825274492,264,37.646175867256815,41.55680660550604,42.76423349493595
62,2,4,30.6770360143477,287,34.46085127599106,35.53141082575309,40.80347248857975
56,9,5,34.548023979623615,287,34.123361361537064,52.72185502956455,53.36511255761629
65,1,2,36.2077015589817,912,31.60283102361204,21.41331973682407,23.5925084661976
58,8,2,30.28273516984165,925,15.341690042656584,17.993144403348296,43.62082462501006
67,6,2,34.25062939240815,403,35.89521550430668,12.83033336971586,23.382467322337348
86,6,1,33.62871693268143,581,26.281253733274696,2.266978083875708,16.56059662737983
56,18,5,28.852449056840094,800,43.27829130475966,2.58083786280332,52.84444736791796
84,17,2,37.81969381210364,675,39.53954313231616,52.20331158655697,71.45780245871151
62,12,4,32.0281888077141,772,32.63083408593937,40.70358878435444,66.94114807186283
97,6,3,34.894986370622554,982,22.565459454578082,39.63194492618916,48.77274687274913
115,8,3,34.17741081919761,805,21.111521798329996,36.87856913609316,48.51667690142663
95,19,2,34.15912605484531,738,25.211545130326474,50.95314868164629,75.40894752062704
39,10,3,29.286668730501848,413,29.297038307400555,28.81601553993765,43.9529697192019
34,1,3,33.08178411099199,273,23.881965301168414,52.22464971349802,33.30481307912779
103,13,1,33.428401110478845,260,30.447884861774483,21.56670157093435,38.20406901439263
67,17,4,36.80371408437338,897,19.961112765395576,55.602450260345435,76.38923551023726
42,3,4,38.08022598304838,742,44.331384384765,41.919418804874404,43.24970902666585
60,8,1,34.53978733720022,418,18.237736648949816,15.430628161465636,25.152426965490893
76,14,1,29.041395448779888,211,42.95832418963116,33.84509530131751,51.893584114408455
117,3,3,30.842193647158556,614,42.40734034208084,31.981833689295335,44.49259135034641
81,16,5,29.979208322232772,231,30.76081445458494,8.273929303820038,43.307718059230915
85,13,3,29.495380758269498,359,36.747308155082536,35.47457434503685,52.1232484271955
44,20,1,32.39079158341369,436,28.081448939177633,18.887137423017478,45.004803154069826
58,17,4,30.752722025852584,938,33.90103732627314,3.140926008576146,52.1413317296608
37,13,3,30.619637341738148,380,25.21727812263356,56.91936946239389,70.100920711739
34,6,5,28.65631809491521,757,24.03477059356336,38.48942214385727,64.34291096997373
58,17,3,28.212040537545207,540,32.34689358508541,52.61513591225082,70.22499887656176
76,14,2,29.23321891179738,657,29.94389022551941,40.56336030079519,65.1047204912484
97,17,3,30.066369753083595,279,32.38609107449943,21.419021528406777,46.13898041678029
105,8,1,33.17180474617844,846,23.59981743861069,30.761284339728686,45.739567188839835
74,11,4,34.12624313558614,971,26.00873495450986,40.54480562083062,65.33361900839677
31,20,4,29.687103018080386,958,17.51693881886728,57.61513951208625,99.91698354676109
56,1,1,33.09740009829024,672,16.568291168166173,15.220167547301788,13.122279878693602
65,7,2,32.100986107911126,870,22.603713890190487,52.49862351744706,61.26294433211966
65,17,1,30.201083721975472,914,17.227405779916374,55.444668317656166,82.44859803709346
55,10,3,28.082088977780362,311,18.11324125904222,40.224930879537396,50.49414189615068
72,11,1,33.6042143982609,491,39.38785216181812,55.87599764408027,72.36122465067697
56,9,1,36.22782099118239,830,16.16621091050068,23.87271524864211,35.5068232791391
98,9,2,30.715328009725685,582,34.76828381804228,57.180970562426566,74.53691595870893
49,5,3,29.581681958760154,216,23.176732464462013,42.166972629958494,33.761468220330194
40,17,5,38.64451293336354,692,41.146370421243795,2.520346045128714,46.47583547811977
103,9,5,31.300297269853573,530,29.549768537324987,54.412369909143166,71.69411084872048
67,17,4,30.683351437511977,938,24.167293779834772,29.068368541991553,66.71247678671548
35,19,1,38.28516327531899,685,30.529168070683035,27.61961908666997,44.56937401832132
101,7,4,37.805285190001136,605,26.458740571358064,33.987996358778055,42.79199567104711
52,9,2,33.3801576462956,316,31.929031940094905,8.963072806273676,14.529130837787315
76,7,5,33.87086633713329,754,18.435986049790447,28.14996291404392,47.35206908787541
119,13,1,30.612984458008263,314,44.90971508437653,49.86763300306474,59.82376024216606
75,11,2,28.93962004575469,994,27.766676330901525,0.9289475482509202,32.975239470324965
41,14,2,34.88118190426793,748,25.44691919122106,16.37502961946228,41.76787201737673
119,19,1,29.180139059082556,824,36.30629544948795,0.1472751866306532,49.447571236196104
42,11,2,33.391294563479796,746,25.916982194859976,24.942678548990898,42.6739099689524
91,13,1,39.28596638215613,843,39.99822915086273,43.69893062962408,57.1760188519052
111,14,1,39.43401267004701,535,28.628121730812758,47.92630974687771,53.160898449274654
118,13,3,30.871987438568304,535,36.586752397963046,56.7113856676204,85.57029138437984
89,1,4,35.489361040547855,939,18.223596493256597,36.51027677824719,42.865818686360974
72,8,2,33.68891516929429,346,40.38357556665335,15.277611999173729,27.267251697301614
105,12,2,38.50822153103327,321,37.0715396033433,55.448876948201935,63.06256373757647
97,19,3,31.25717037131264,280,21.35150335385897,46.51894523282257,74.5921536542433
34,12,3,28.044428881989003,884,19.3585802923736,34.46570898018867,65.4809588300718
66,8,3,29.950734471176983,865,24.48877046176873,41.73841294313616,66.04310932899523
101,8,5,32.194273614032774,861,44.282117580957134,55.45898130044575,71.66954364575798
60,13,5,31.788653557245862,574,22.70494723701176,42.7436417083753,64.23059836963296
38,12,5,37.49635502947463,769,28.683816268399,22.10247045508404,39.00655724790984
80,16,1,36.16672799366606,262,15.900606771520089,42.7816921373458,55.14032998499624
58,1,2,31.594675835378766,703,26.916825886986977,2.416689764123272,10.258893462551095
107,13,4,33.49292580599456,867,32.13960046299309,23.184933709834873,61.018145697122286
69,7,1,29.146709247500024,648,43.59373837523896,24.379381910734757,38.64863438393759
70,5,2,38.77775733784121,627,30.502081348201934,10.010294065250081,12.298188355776208
115,8,2,39.22509789338241,626,39.573219785330636,1.3851288331062106,17.38892195813328
40,14,3,39.75764242457126,620,31.413829277067016,8.00287419826457,20.976391421104378
52,13,3,38.42263396943005,521,16.223550403065545,39.2772897478233,42.86463250621602
30,15,1,30.087530652354708,879,24.45024825569322,48.137328981821256,59.82934865931442
75,17,3,28.554357798419545,365,32.2664852349331,59.29220956361845,77.9784902232223
50,15,2,34.95516072895209,796,43.51781897793373,20.781810186509656,43.08693499457971
119,20,3,38.95126032259732,848,40.773910792536995,35.96275333566611,76.47147782867198
65,18,5,30.128216339916914,660,21.850668425365427,56.228698008907315,88.93778664579031
83,18,3,28.084514975489704,658,21.603294900574905,10.022506880289157,50.80924143886211
116,2,2,37.66595255238693,388,21.035189013417025,43.05873518056456,43.43479038910523
86,4,1,28.921548211440808,663,42.674966889075094,45.29872398894979,54.16093989429258
30,1,4,32.96447238292036,578,40.57998459305162,5.338532152160303,10.922267191486878
92,4,3,36.14664804626542,201,38.24650296758846,51.6749631109839,59.7784260152649
83,18,2,30.84157102547416,817,26.782053426726826,48.78630282665063,82.72931729148341
84,5,4,29.00755076136072,563,30.131421128963005,2.004180394646067,25.448530402171954
69,19,4,37.24025474146994,271,28.929952343854584,5.465064892803088,35.17372130275307
44,15,5,35.5621010186445,626,22.60194322678118,2.947613633511139,34.149388468323444
50,8,4,39.86188581384165,837,30.150841384463007,20.084611907961733,34.38940880088327
76,20,2,32.13169639983951,369,15.914896435582634,30.55733944079557,55.69250681670256
102,17,2,28.741148635482396,404,18.954311204923776,31.94086367727773,60.94483345672447
82,1,3,36.81220042402355,536,41.597687885068396,16.06000558616656,18.854056175608733
38,12,3,34.26080102623895,671,37.5503930109427,54.69581319361645,61.41376880124836
103,19,3,30.55844717666962,394,27.68605227177261,22.09576739231479,47.75516008271637
81,15,4,37.380747868057114,869,30.514510868516318,2.73300935792115,42.48287782427826
86,9,4,30.445065830199326,852,26.099966578799325,18.013626692483182,39.84891377888577
55,7,5,31.127939857995237,474,37.223396014820175,31.86656535264933,51.20899142540192
70,2,3,29.11034265240063,206,38.52561537696239,24.49330935529392,24.179956764191196
64,9,1,32.79318734837025,765,37.89855570609477,16.43055114595555,29.17908939420519
92,10,5,33.027150687249026,815,36.67835174503349,7.8793949858590455,39.871268536105795
54,2,1,34.17474148417958,772,21.135130160783874,49.149870005773785,44.33842854183798
119,19,4,36.507571205485334,798,25.139099377214364,59.768714527451515,86.8827840332415
104,11,5,38.87321114416511,969,29.095363049510247,19.772528011432925,48.51873686422895
67,13,5,29.652809186653705,377,24.92378974282967,22.897262650596236,49.384368396403595
31,10,2,28.652177180183884,441,37.648206004749866,37.08225148061742,43.69682519645937
36,14,4,28.222374803132,402,24.88060572749864,43.10648848413248,69.02336016487027
111,18,4,29.723456536825793,742,19.146962603560116,23.521772088215474,57.427088929105494
120,19,5,35.895393829379515,1000,26.971213561449122,54.295771018908916,94.5270875242766
63,9,4,36.72972493595796,661,44.39743298347141,33.600239353735105,57.411522276224616
120,7,5,37.43806856233746,279,21.776442388007275,27.02340458435586,34.21581638135335
46,3,2,30.924498542852113,722,33.36475976829687,38.80036518959431,42.77130062979117
72,20,5,31.670737759138238,616,27.98919149519119,57.16823089495039,91.7819380472535
88,6,4,33.79761574678599,965,17.1307370294798,47.67313766530233,59.476223368502566
80,2,4,28.758197162322716,583,29.636298179941782,2.4007878321074605,20.13871095419516
83,6,5,35.33369827853495,590,36.06492985944938,19.93859464439758,41.783381740642675
53,3,5,39.804820404109094,998,30.396599274834564,28.23268109707336,37.89449373472878
54,16,5,32.32967573653603,887,41.163181912397434,18.871054332546315,63.09436791204427
100,8,3,37.03416970109661,325,23.66811049972748,42.01125364982739,49.32661616819971
81,2,4,34.000406986835294,693,17.587475139118947,49.57614899175486,50.14637057746098
99,17,4,29.533742132324594,246,43.09696834974018,43.88070571111629,80.00275310463095
117,9,3,34.98684938563103,917,26.34589048584657,59.359997209696516,74.37082411440859
62,12,5,31.59849122132878,675,32.292166543609,16.352858873581745,51.1490243279916
78,3,2,28.4128385014415,818,38.76009378390588,52.49936970146529,59.57727379351382
58,11,5,35.619156761412924,663,24.729409916267418,45.99735991046917,62.109216043541934
92,1,5,38.30718819189673,986,36.484936145328334,21.730725453488766,37.74043545350388
51,13,3,32.13723720279849,322,19.06256549453484,44.04747261941812,56.274358363546504
55,15,4,32.68354656655325,673,23.73881241616516,6.244557385094818,27.026829101943555
57,5,5,38.692260195606536,333,19.3413190840956,47.36000894043314,47.50461705506167
114,17,4,37.76330576040827,818,39.336916752040736,31.939836155226157,68.74941193213215
78,6,1,36.57943388262132,761,21.679477056803563,17.53741036255519,26.262359145167498
100,11,4,30.985564765037775,806,36.522106662156304,39.34663810705081,71.63974140851477
110,18,2,38.922599859599735,979,43.29895191736958,38.49719992286454,74.64858458280213
113,4,2,29.852989090470555,222,30.83316627206631,12.569173363175983,14.059379385322094
78,3,5,35.521246233006664,765,31.20087576782063,1.8238448886915681,16.90084055997336
49,13,4,28.345614166558224,965,28.83100704293436,26.017355214100434,61.20583008843952
115,9,5,35.72463767589935,434,24.776704301809282,34.170712160665275,54.06589404941684
92,6,3,31.32573222248032,258,29.269650927747513,52.5963167022359,53.63692192523041
90,12,2,33.39612372620464,363,33.084225968002784,55.69300773885566,70.1018715211892
78,2,5,32.14317462468463,970,44.579747165119784,31.728313089405983,52.21119077655464
100,3,3,30.07308107495452,415,43.132936779546725,45.228209026112694,58.36168768017098
30,3,5,35.46376948112649,382,40.86458874879365,26.358196339679814,36.53698417485169
42,12,4,38.58370666168729,768,41.673916071145754,44.76492939437358,63.8604180980495
116,15,4,39.50901090738884,856,29.035475498761286,12.288091496350015,50.032882349621886
80,9,4,30.308156357846983,289,34.72332981532394,22.263884088211885,38.94898583239054
85,8,4,36.60847328875568,510,41.852001688086425,38.05367992881689,57.033207956089186
112,11,1,35.972072399268185,756,26.788522949740592,1.0894779364247298,25.947648239815717
91,16,3,32.12053347489487,456,43.85287435036406,43.34767862033724,69.81963834665099
61,4,3,28.22919039224471,732,27.47358186207549,50.13213007609001,53.97973141938009
59,1,4,36.27749496775439,732,33.03247996179647,23.948499665637087,28.335686313172133
58,7,1,39.345938326714005,251,36.294141398171156,26.87654503062986,18.642743677773698
78,2,4,35.585441462987816,537,43.51776039227815,51.07693273299186,58.50864339806655
74,5,1,33.22351269025161,370,22.33848822156798,46.539278119562006,47.64269443851311
59,7,4,34.301846729339545,266,37.38392934715927,17.2889693420025,32.976531175755746
45,4,2,30.39554569191901,824,30.624467584322467,19.438566393692337,41.94302556508022
69,5,2,37.00652996504485,499,23.056714218619234,40.7326939434358,36.806316770913874
48,1,5,36.957037960118186,871,38.29820519389172,33.791885546889674,45.37849526166514
47,1,4,29.7462076046491,977,31.566668405215395,9.733774265789815,22.415593864292607
30,15,3,38.53574058999591,431,34.82921461949027,18.595794553749986,34.22177498271863
107,20,5,31.230276873679664,267,24.68703205733703,53.998996612719246,79.52037677561657
76,19,2,39.78707273123938,705,29.43821855482815,41.290466203335804,66.77294888830947
95,10,4,32.594836168446946,227,33.52062752964201,59.15845906113117,69.19165088816908
67,18,5,30.134608704813996,827,27.14732442809532,46.02075179884616,74.52884690112438
80,3,4,32.22064133614783,250,20.95117619543104,56.51846592861541,51.137630603247764
92,11,2,33.28216394436632,892,43.849214769459124,12.971314432228525,51.3152112693021
33,15,5,28.83169327645954,459,30.344026201278524,46.289092489015545,72.59489054989328
30,11,2,34.938620574679476,790,37.017611108631016,1.2130512088678458,25.84772774543617
37,17,1,35.17158927842681,984,27.331415806681743,40.24560130269204,62.4839260026268
58,17,2,36.86716546419367,819,25.653952920771488,28.156936687214483,51.71224729637389
84,6,4,28.35003870748892,785,27.21492895401375,20.805604315204118,45.17865239926982
32,5,3,34.49485857320596,886,27.275899313569493,51.74426113758535,57.211681690934114
61,8,2,28.634889199247972,383,31.325403478258607,51.25606155945184,53.273364789230016
39,2,3,36.41373063959984,222,31.304096099440894,1.338102293918615,3.0727150598105823
103,16,1,28.668735828411812,985,29.91461447648615,36.57030734696586,76.02417895099802
112,20,5,38.9407341800996,328,19.043573547523142,22.069933459257385,53.38941709657025
63,12,5,36.42499080261396,490,29.882264355015934,24.939660090026948,43.93817934832887
116,6,3,34.088677181021886,700,20.073117012619544,49.92244435312656,57.70514913332325
84,1,5,33.2980470793741,385,18.784073588872957,18.590386291660696,32.75134832411068
61,4,2,29.568071564959148,678,42.979371520235034,56.58292863825721,61.12482662177937
79,17,3,31.491992674775958,770,33.148500394431125,10.778029582328445,52.089234256835596
36,13,4,38.42750926025076,691,34.78470174373753,39.763345402090664,55.96437680119089
37,18,2,38.85343373874993,712,27.053810110000914,40.32630402082588,56.99936565908483
94,5,2,28.008972500446372,842,42.26942675744593,15.131709685675093,36.12070007487759
86,3,2,35.12963669773062,266,34.137914687389966,19.48503653803212,16.45471220283919
96,11,4,36.63160730830136,666,38.07509608570763,50.087909554796425,73.66651344739283
117,13,1,35.42496378949127,484,26.056874070831416,45.70831529729715,55.20478674195083
116,4,5,28.980157178396247,800,43.80035642457376,19.745752818885574,52.7659468946343
88,14,3,30.612698785586826,616,39.613838704749455,32.03739281609603,62.33592497939961
101,11,1,31.00408320857663,299,40.618453890436314,3.7008177751857274,28.53636890428108
83,10,3,37.98069557566107,388,20.16582802277263,12.524752943917754,22.19865399509818
96,19,5,33.558393235707044,587,23.128896236136583,29.149233531623945,71.55985708197558
80,18,4,33.841938543294845,440,23.568797990507314,5.158424116752696,38.40976773106121
37,6,2,39.2187165586541,981,23.127276697406135,50.599941293516245,62.69705253897998
63,15,2,35.64503066625659,930,40.662244863128635,43.08037260645887,61.05592759056786
64,10,4,38.78401241863197,616,15.956543856257763,56.618020238909686,73.56954511643957
117,5,1,33.47810626409839,375,17.28299966942323,41.60801435784163,41.27462599559748
107,5,1,29.79323510221953,586,23.21744611889711,56.424082335731136,61.766222589443366
61,10,3,39.15922712888903,670,20.996189239483307,33.270753341457905,40.395633844775645
75,5,4,33.504461388010455,432,21.95578841648545,36.013116663718165,35.78860749234305
45,3,1,30.179577062545864,862,38.938295677599,58.61826327757565,58.26485225729899
97,6,4,31.628748883647066,651,31.893797816761406,38.52774881185562,54.780383278015655
66,4,5,28.609631076267306,476,15.17311983878904,1.847194131644796,20.091017933798796
83,18,2,33.619607097476624,428,27.87968297112586,43.4281665978314,70.34855981921181
114,9,2,38.23753806292284,370,27.236547805510767,54.32812152824494,59.17926653920163
43,17,2,39.20296547208027,934,18.418358083336305,47.7348149876596,65.69959306336183
84,13,4,39.191226490043725,412,35.28425365804371,35.029996357525356,54.544243347068765
77,15,4,29.50276030754496,481,36.06291565138473,40.27821078561098,61.529609311847175
111,20,3,32.584646590132685,240,36.626796571562934,59.411507355100305,79.11083635055354
36,17,2,28.338745115808475,321,36.85412836675776,5.439725310560299,26.64431469921722
103,13,3,38.26198413965767,426,15.001584807968904,40.03468971799437,51.21669213781161
36,16,2,32.305069144255285,493,43.61762411540167,17.00386167423563,33.6593401966339
62,4,3,35.573404334706815,799,39.42626301163989,38.4054237951702,44.44832316334406
52,5,3,36.57878125692746,466,42.11945089767856,36.45741455303633,34.17763311878621
114,5,5,33.15813603691787,740,15.469298859223024,9.207409926489724,34.83329828367089
48,9,3,31.677308038602916,958,43.01576387357218,12.40479874441435,41.986135852801624
48,17,4,39.54655492139133,650,39.29365586064314,37.29777468259281,60.30104528828024
65,13,3,39.57385870028625,648,40.11657428876096,7.693796838226447,22.90171309695621
58,2,2,31.473236416360262,955,17.798621541659056,15.91085250781937,24.000982635275655
89,13,3,33.7555011609335,260,37.163340867557935,50.11473286428014,66.71280452203277
111,19,1,39.67412990392027,701,43.79750068926273,19.62549036009832,55.045658634100846
31,3,2,28.05842089186604,346,35.356420242544814,29.283609376179776,38.110643592257254
30,10,1,32.95213898054979,885,32.11684213873819,56.468420108750415,69.4349373522145
76,2,2,29.20549059617162,989,43.36889033246991,13.628945330216776,34.19100991537288
98,13,4,34.10989558675123,533,28.28811365203308,23.377561041480625,48.95514474875585
49,19,4,28.296039454485847,341,32.978806989314364,36.387466532612734,63.90718641326156
40,17,4,32.88278117668754,243,29.290148804830984,45.32033577023833,69.58958299851137
31,14,1,30.64838889742402,343,42.985386640808976,54.099203202762304,64.50509389027644
96,12,5,34.39970034950489,532,17.28254180296522,54.928379254410906,76.23763597044358
116,12,2,39.951923789208394,696,30.033591024760447,46.59840446235738,59.30580338597798
41,11,4,37.606433261520976,595,35.60857324156315,13.699850195598627,27.297781168268177
49,7,2,38.14770509949305,254,38.757196152667106,1.4885598025539482,4.915213999566276
34,4,1,35.62317984830897,506,32.490559423324086,23.02643582133743,18.80998671019636
66,19,5,28.4987181792671,622,42.26753232364362,8.492931059269399,57.22893553280583
67,1,1,30.48157211252973,616,43.25974340651615,42.62325884629789,40.32068488567959
38,3,2,39.10077467736466,872,16.929576695807505,39.66783520954301,34.97722862583908
82,13,5,32.39335741514502,996,27.07111618624123,2.6382984972872903,49.239051168642675
73,15,5,29.243640717769548,524,15.703770651634633,50.19562674785707,68.47068525738285
115,2,1,36.42886439039442,909,24.882499721233287,14.924595977470936,14.940713950593128
53,11,4,31.593492687211054,870,31.106046539118065,25.933624529462534,58.47966372560555
110,4,2,31.22628295485006,279,42.323847915298465,40.076024127344546,40.30554148484915
103,19,3,39.97572946669912,230,40.39662967396208,25.765127211135198,49.750274039612755
59,17,3,38.297667100319856,311,18.824991800159573,26.477268167996606,44.88643163249498
88,3,1,32.89525382041409,757,17.79091124222687,3.9376797201444225,12.730710118523604
116,18,2,39.76313449379799,916,32.67802016270001,24.086612955600227,57.60597398635776
110,8,2,35.801358681030564,763,30.96353917376348,45.89087359319901,59.87888882060081
110,19,1,36.90426942255712,849,22.991329242900715,54.910580231195866,90.96505034659495
43,5,2,28.37815651698654,671,41.983592536615056,24.809828223802306,46.006548576308944
38,7,4,29.459263112176686,273,42.82099228384661,25.41514961274473,35.60689948514636
69,8,1,35.59702151795486,752,27.07834315020488,42.15762637941913,53.18971230961904
95,5,4,38.788287791793806,678,41.70907671340561,56.56632006631659,67.51105137999144
54,17,2,35.48492471305115,788,26.518466827889178,16.023656414361614,43.2121471370558
102,5,1,29.6082987318279,586,37.104504954891006,26.40865239227621,35.61155715615801
51,4,2,29.389120554955895,898,29.278266526431725,47.758394613138066,58.01808542740725
33,19,1,38.13023074988898,763,18.67749469521549,36.581614162442314,51.89546091097471
55,2,2,29.67162806449497,632,42.838026037110644,6.6351806378372835,17.087375505944603
87,11,4,34.242783526048306,611,28.622897801326097,37.663964133735945,55.20745713659281
58,13,4,28.445359839547628,666,37.03461120967211,11.204777075839614,49.82090167076395
116,15,2,28.968037208694128,798,26.015214432938762,30.612956044704248,61.06629971080327
66,12,1,36.06817921171438,820,15.566426357287039,31.746196059626307,41.01317329315074
104,11,3,36.2701769251302,936,18.015910760755077,52.57220173349909,74.70136858283709
99,7,4,32.09763287930131,447,29.886584384697734,27.74965644074629,44.50387626973435
47,5,4,30.587317182916536,780,35.69893071379087,16.766545334153655,35.56649716499676
114,17,3,37.764523249087695,319,25.04205979737837,13.857980892961894,44.78681123926797
71,20,2,30.605238753638684,266,35.864653775329515,52.455112601060165,81.69602138855974
70,9,1,34.504324835996556,772,35.95906768295868,10.260651265093703,18.758965696443774
67,14,2,39.61850609035487,526,36.11807721983493,25.552113652988623,40.94457014786917
63,12,5,29.774229254348604,902,29.775655620615254,11.23038689561682,42.25220542766847
46,6,4,39.29051520993651,669,42.44658450364512,46.39824240686252,51.19667504868125
66,17,5,30.194716636824023,692,29.67589553941847,28.46235839847714,66.08617612623594
54,19,4,34.809318496278756,900,28.507955804899147,21.068621433408723,57.13581996426096
105,19,4,32.524092543504935,862,20.981424570318808,21.66597843758801,59.9635878420949
116,16,5,39.57914321802191,485,24.229652620690096,51.13285240337876,70.2086312510776
115,12,5,31.28250434802324,807,16.2700347755491,33.226437257666284,68.90749758298973
114,12,2,32.795896025029045,511,34.00605880848511,43.07207106787582,69.58796262277134
56,20,5,39.79432141426504,508,22.456072317812787,53.82231097504107,67.3841271497501
86,6,2,34.43764469426168,974,24.124657634563953,54.104500562438524,62.32016525860462
60,4,2,34.03156138745504,296,38.12443564992964,19.710543260271788,25.19982185657863
35,6,2,31.093341858447896,312,24.816635494843617,57.14707578878312,51.83173954544551
120,11,4,36.4163627237253,836,22.265876760394264,1.4925529208763266,29.23844321305939
69,1,4,28.17247542133333,655,20.07173247401117,22.61013366096994,31.34389288220673
41,15,5,28.594151556427523,662,38.245752065458674,53.747931450530494,84.46027849717993
82,11,4,35.19230304562963,331,18.891187739700808,16.478212789018976,31.930161394766387
100,19,5,32.10009488582145,320,28.612612807510608,16.384887019279102,54.66858031059386
39,18,4,39.43979646641152,396,30.20790348231583,18.157337104913324,40.49794652409936
74,17,1,38.838288288673425,681,35.62169738057143,36.73880309081533,54.15767019791321
46,19,1,36.56447510412049,833,33.99850446998987,26.299966536861227,56.11454822631624
55,14,5,37.817746973533616,993,39.32162018835524,43.604090181200554,70.90237901345283
114,18,4,36.00798219601232,971,16.342543017787143,53.69463855387995,82.76518732109388
91,19,4,29.506985232521927,238,23.893221743381915,40.45196249657164,79.99470138006146
75,15,2,37.18652043627043,765,23.40402356326139,12.26800321185453,36.604813788756694
93,15,3,30.522303624626158,711,19.38050716776325,55.960914141630134,68.85325429105028
31,4,5,31.881314261202363,673,23.675347615693294,15.86957240084871,34.563616914780994
83,7,3,37.83081054522904,360,24.292959424287105,8.993657719689487,23.52343718267259
94,13,3,34.43830730072138,488,30.65653385782435,5.398036731657654,34.299802380367254
80,3,5,38.31928857020091,399,34.91113436778768,33.80302443996994,41.880374547537166
82,16,4,30.55642383811917,987,26.43301540835442,6.825747748839108,60.20579981953381
65,9,5,35.29334126328265,727,36.58410693940144,8.326553046757844,31.049955830878467
55,8,3,29.00549167057914,884,25.0849601573874,18.0018288357298,41.41192159018192
58,20,4,35.716731922480356,702,23.70851031944281,16.89918058106783,60.71278336239848
50,13,1,37.15040845330642,447,31.23564167571073,36.25437061992854,53.279212597994295
40,17,5,35.01917072774466,582,15.711490809173718,49.00471676836089,68.66831113400697
69,17,5,31.194778017985723,417,17.39367370902001,45.680979372173546,80.54716722261264
40,17,4,28.3761120263064,286,27.53908630759581,15.749067282988605,48.01103683621867
65,1,1,29.43338660757143,281,43.28738134175269,14.718629879158796,22.805869423306888
88,8,1,35.46763574888831,261,36.645353395302706,57.94749180641806,60.145641382455885
68,19,4,39.213042602110164,998,17.643797085016732,0.4941744955176075,40.69820864118381
83,6,2,30.478412847664078,699,40.38954038342621,52.78323198361295,74.3636591877694
84,3,5,36.820313789261185,241,36.96902311824543,11.983711147344298,18.859074935143795
53,5,5,38.397412758988494,211,33.3283957710796,56.83705938538607,62.156875611284015
51,13,3,34.250586141370135,945,39.60878881827532,20.538437089651183,58.86515788226768
98,15,4,36.03118955012389,842,27.123295432288714,26.42110643359514,65.23643874649036
85,14,3,37.780183800113775,314,21.645031525615583,42.42723683666286,53.92052318142452
62,16,3,31.128101892887123,417,30.36070167326278,35.26014308839562,59.78629536773064
65,18,1,31.562748091216516,848,31.465252667804215,19.07635978240937,45.81993379075918
49,11,5,28.007530199541474,305,31.14979116029736,33.22985495206941,52.18804085245837
112,3,3,39.557129570773625,890,31.95221374440316,43.84241306177317,54.96255340917804
110,10,1,39.01053873515614,727,43.46114754717543,2.5400967541495256,18.561694266120774
91,10,4,37.17481916511316,671,42.067368692886944,0.671958315342247,28.229923113227674
102,16,3,28.948912251719776,953,41.27151109676818,27.48401634437348,79.317295827569
55,12,5,33.3700346763941,586,39.04250432725881,7.910197068210851,37.56787261479673
95,2,3,29.222701047658635,425,43.30284321795856,39.86065748788286,53.619399951122006
102,9,4,28.191043207153584,680,17.954839250382097,12.843147373646051,44.14817563709099
102,3,3,35.39419558255117,953,22.953697843372183,25.971066407740256,38.368157298631075
69,15,5,39.52995300496226,607,29.851678369637547,11.860256212456138,39.786592818024886
46,3,1,38.8344162811858,656,40.39603479370216,32.90901514494747,30.069853666527962
30,19,5,36.36105777922485,852,30.154971345681975,6.963207563074134,36.59399514492131
118,18,1,29.159687009978455,910,37.44104218024766,1.3864111672488155,51.953575760666524
90,8,2,31.2899684520676,823,19.168797157467488,3.067898286401831,25.255053019098362
72,17,5,31.840680722623492,838,22.572414389296807,57.25550649091859,93.53793846950451
71,8,5,37.157800692946736,220,36.95328285113017,8.537173116656149,25.783290821233678
54,7,4,37.62699015082137,858,19.942020266631722,42.50869518821011,51.36255809285469
68,7,3,32.62127347587904,800,25.5406780396478,4.075572253369575,25.950687608892103
64,3,1,33.014607959411315,402,22.945987734407144,6.48962113411093,8.023969162705816
32,1,1,28.534108471314056,616,25.495850826674356,30.53257508456008,34.42352217838812
73,4,4,31.469640621025132,615,36.24972147233911,27.892255809260618,42.95240006952349
80,5,4,33.41542212613168,647,26.03541543428403,57.09481856639218,66.05343105957886
41,1,3,29.403796556623092,711,31.657899678238206,56.69012718124424,51.67480337323747
48,15,3,33.43920952906026,284,17.99795631163229,46.776518552547905,57.44362667581358
73,5,5,38.2381097470936,366,39.15053079703883,36.12610980764099,50.09701643082144
88,13,2,34.97585223670064,583,26.096658769443746,27.29761904358066,48.45610461924449
78,8,3,28.94715826046095,667,34.45602477100027,21.370712059705262,39.5557851298099
90,8,4,30.30005582596329,271,36.76168804985498,56.82525281853332,64.48634733390986
46,5,3,33.694532201902675,720,21.289827663351012,36.174528685481135,38.48975590150061
103,9,1,32.337845797861746,992,41.5402495486005,34.74435166115967,62.67389892552197
